ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FAVRYAN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSWI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENWI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WALKER2,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
50983.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,Call 2,6.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Omit,,Worse today,2.0,Government is doing too many things better left to businesses and individuals,No,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,All others,No,,,,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,92.0,Mitt Romney,Omit,White,White,State questionnaire,White,Midwest,,,,Tammy Baldwin,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,No,Version 1,,,Yes,,,,Suburb,Urban,Urban Core,Downscale,53081.0,1.25283646583557
50542.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 2,3.0,,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Favorable,,5.0,,,,Barack Obama,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,43.0,Other,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tammy Baldwin,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Suburb,Urban,Urban Core,Downscale,54601.0,0.54599541425705
29685.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 1,4.0,,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Favorable,,1.0,,,,Mitt Romney,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,62.0,Other,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Tammy Baldwin,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,High Density Urban,Urban,Urban Core,Upscale,53207.0,0.739681482315063
54003.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 2,7.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,,No,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,1.0,Other,,White,White,National questionnaire,White,Midwest,,,,Tammy Baldwin,Female,White women,,Rural,Small Cities/Rural,Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,,Version 4,,,No,,,,Low Density Rural,Rural,Rural,Downscale,54868.0,0.495166212320328
28586.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 1,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,About the same,3.0,Government should do more to solve problems,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,All others,No,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,12.0,Other,Shares my values,White,White,National questionnaire,White,Midwest,,,,Tammy Baldwin,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,Version 1,,,No,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,53703.0,0.335908174514771
54075.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 2,7.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,About the same,5.0,Government should do more to solve problems,,,,,,,,,,,,,,The economy,No,All others,No,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,1.0,Other,Shares my values,White,White,National questionnaire,White,Midwest,,,,Tammy Baldwin,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,,,,,,Low Density Rural,Rural,Rural,Downscale,54868.0,0.602867960929871
51681.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 2,8.0,Yes,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,,4.0,,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,The middle class,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,72.0,Other,,White,White,National questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,Yes,Version 5,,White none,Yes,,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54944.0,0.512580692768097
49051.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Disapprove,Complete,Yes,Call 2,7.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,18-44,18-64,Men with children,Independent/Something else,Black non-Democrat,Black Independent,Something else,All others,Conservative,93.0,Other,,Black,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Tammy Baldwin,Male,Black men,Married men,Rural,Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,No,Version 3,Approve,Non-white,No,All others,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,54451.0,0.792650938034058
49261.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Approve,Complete,Yes,Call 2,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,2.0,,,Barack Obama,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,106.0,Other,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tammy Baldwin,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53150.0,1.13980889320374
70723.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Approve,Complete,No,Call 3,4.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,1.0,,,Barack Obama,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50.0,Other,,Black,Black,State questionnaire,Black,Midwest,Something else,Other,The middle class,Tammy Baldwin,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,No,Version 3,Approve,Non-white,No,All others,No,,Suburb,Urban,Urban Core,Very upscale,53223.0,0.698369979858398
28587.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,Call 1,6.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,Mitt Romney,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,112.0,Other,,White,White,State questionnaire,White,Midwest,Something else,Other,The middle class,Tammy Baldwin,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White something else,No,All others,No,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0,0.458342105150223
74313.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,Complete,No,Call 3,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,Omit,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,88.0,Other,,White,White,State questionnaire,White,Midwest,Something else,Other,The rich,Tammy Baldwin,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,Yes,Version 3,Disapprove,White something else,No,All others,No,All others,Extremely Low Density Rural,Rural,Rural,Upscale,53588.0,0.730329930782318
50917.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Disapprove,Complete,No,Call 2,6.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Barack Obama,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,113.0,Other,,White,White,State questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,Yes,Version 3,Disapprove,White none,Yes,All others,No,All others,Suburb,Urban,Urban Core,Very upscale,54904.0,0.581275522708893
50916.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Disapprove,Complete,No,Call 2,6.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Barack Obama,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,113.0,Other,,White,White,State questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,Yes,Version 3,Disapprove,White none,Yes,All others,No,All others,Suburb,Urban,Urban Core,Very upscale,54904.0,0.581275522708893
29207.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,Call 1,6.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,Omit,,,,,,,,,,,,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,110.0,Other,,White,White,State questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,No,Version 3,Omit,White none,,All others,No,All others,Suburb,Urban,Urban Core,Very upscale,54904.0,0.482921689748764
28664.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,Complete,,Call 1,1.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Unfavorable,,Worse today,1.0,Government is doing too many things better left to businesses and individuals,No,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Foreign policy,No,All others,No,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,64.0,Other,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tammy Baldwin,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Yes,Version 1,,,Yes,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0,0.606127858161926
32970.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Complete,,Call 1,8.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,Worse today,4.0,Government should do more to solve problems,No,,,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,All others,No,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,2.0,Other,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Tammy Baldwin,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,No,Version 1,,,No,,,,Suburb,Urban,Urban Core,Downscale,54302.0,0.520635545253754
9494.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Complete,,,5.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,About the same,1.0,Omit,No,,,,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,All others,No,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50020.0,Other,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Tammy Baldwin,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Telephone survey,In September,"In October, in September, or before that",In September or before that,No,Version 1,,,Yes,,,,High Density Urban,Urban,Urban Core,Downscale,53219.0,0.488113313913345
50411.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,,Call 2,3.0,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Omit,,3.0,,,,Omit,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,The economy,No,,Yes,Poor,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,32.0,,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,Yes,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,53805.0,0.963740289211273
71041.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,Call 3,5.0,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,Favorable,,2.0,,,,Mitt Romney,Mitt Romney,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,,Yes,Poor,Not so good or poor,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,36.0,,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Low Density Rural,Rural,Rural,Downscale,53156.0,1.08701407909393
52776.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,Call 2,7.0,,I strongly favor my candidate,Staying about the same,George W. Bush,Good and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,Omit,,5.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Omit,,,No,Good,Excellent or good,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,73.0,,Omit,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Female,White women,Non married women,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,Yes,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,54826.0,1.26555609703064
9599.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,,1.0,,Omit,Getting worse,George W. Bush,Worse,Omit,High school graduate,No college degree,High school graduate or less,White no college degree,,,Favorable,,2.0,,,,Mitt Romney,Mitt Romney,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Health care,No,,Yes,Not so good,Not so good or poor,,,,45+,65+,,,,,,,Conservative,50001.0,,Omit,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,,Telephone survey,,,,,Version 2,,,Yes,,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53182.0,0.185368061065674
51636.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,,,,Disapprove,Complete,,Call 2,6.0,Yes,,,,,,High school graduate,No college degree,High school graduate or less,,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,,,,No,Married with children,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Men with children,Democrat,,,Democrat,,Moderate,110.0,,,,,State questionnaire,,Midwest,,,The rich,Tommy Thompson,Male,,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,No,Version 3,Approve,,No,,,,Suburb,Urban,Urban Core,Very upscale,54904.0,0.886005878448486
50496.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,Complete,Yes,Call 2,3.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,3.0,,,Omit,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,32.0,,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,"Increase only on income over $250,000",Election day exit poll,,,,No,Version 3,Approve,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Extremely Low Density Rural,Rural,Rural,Very downscale,53805.0,1.28084814548492
71439.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,Yes,Call 3,4.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,Angry,"Dissatisfied, but not angry or angry",The rich,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50.0,,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The poor,Tommy Thompson,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Urban,Urban Core,Very upscale,53223.0,0.703026413917542
9831.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,Complete,No,,5.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,Omit,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Omit,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50021.0,,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,Omit,Tommy Thompson,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Telephone survey,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53151.0,1.15549027919769
50235.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Disapprove,Complete,Yes,Call 2,4.0,No,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,1.0,,,Omit,,,,,,,,,,,,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,50.0,,,Black,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Tommy Thompson,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,Disapprove,Non-white,No,All others,No,,Suburb,Urban,Urban Core,Very upscale,53223.0,0.877516031265259
28516.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Complete,,Call 1,8.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,About the same,4.0,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Omit,,All others,,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,24.0,,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,No,Version 1,,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,54235.0,1.08739113807678
27028.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Complete,,Call 1,6.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Omit,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Yes,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,All others,Yes,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,112.0,,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,No,Version 1,,,Yes,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0,0.903805673122406
71468.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,Not complete,,Call 3,1.0,,Omit,,,,,,,,,,,Favorable,,1.0,,,,Mitt Romney,,,,,,,,,,Barack Obama,,No,,,Not so good,Not so good or poor,,,,18-44,18-64,,,,,,,,64.0,Did not vote,,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Female,White women,,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 2,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0,0.862800002098084
12133.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,Yes,,3.0,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,,45+,65+,Men without children,,,,,,Moderate,50014.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Tommy Thompson,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,,Telephone survey,,,,,Version 3,,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Downscale,54751.0,0.588454842567444
