ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHCT12,ETHMCMA,ETHMURPHY,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,MCMAWREST,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENCT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WORK,WORKPARENT,WORKSEX,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
14720.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,All others,All others,Complete,Call 1,5.0,No,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,No,All others,Yes,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,1.0,Barack Obama,,,,Other,Asian,National questionnaire,Asian,East,Something else,Other,Chris Murphy,Male,All other races,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.14745485782623
65273.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,5.0,No,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,,4.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,Yes,,,,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,99.0,Barack Obama,,,,Black,Black,National questionnaire,Black,East,Something else,Other,Chris Murphy,Female,Black women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,0.814405024051666
63258.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,No,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,4.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,99.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,0.832537531852722
18680.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,4.0,No,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,All others,No,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,18.0,Barack Obama,,,,White,White,National questionnaire,White,East,None,None,Chris Murphy,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White none,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.1409113407135
34743.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,5.0,,I strongly favor my candidate,,,,,,,,,,,,,,,4.0,,,,,,,,,,,No,All others,No,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,99.0,Barack Obama,,,,Black,Black,National questionnaire,Black,East,Something else,Other,Chris Murphy,Female,Black women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,Non-white,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,0.814405024051666
41506.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,4.0,No,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,18.0,Barack Obama,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.26095128059387
41132.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 2,3.0,Yes,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,No,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,52.0,Barack Obama,,,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Chris Murphy,Female,Black women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.861454844474792
36290.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,3.0,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,62.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,White Catholics,Yes,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.03510916233063
36207.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,3.0,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,45+,65+,Men without children,,,,,,,62.0,Barack Obama,,,,White,White,National questionnaire,White,East,Something else,Other,Chris Murphy,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,White something else,Yes,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.23201489448547
36127.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Not complete,Call 2,3.0,,I strongly favor my candidate,,,,,,,,,,,,,,,1.0,,,,,,,,,,,No,,,,,,45+,65+,,,,,,,,62.0,Barack Obama,,,,White,White,National questionnaire,White,East,,,Chris Murphy,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.03510916233063
37062.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Complete,Call 2,3.0,Yes,I strongly favor my candidate,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,All others,No,,,,45+,65+,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,62.0,Barack Obama,,,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Chris Murphy,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.01256465911865
16634.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,5.0,Yes,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,4.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,Married with children,Yes,,,,45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,99.0,Barack Obama,,,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Chris Murphy,Female,Black women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,0.814405024051666
35661.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 2,5.0,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,4.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,Yes,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,99.0,Barack Obama,,,,Other,White,National questionnaire,Hispanic/Latino,East,Catholic,Catholic,Chris Murphy,Male,Latino men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,0.990908682346344
36533.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,3.0,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,62.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,White Catholics,Yes,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,0.936569035053253
64052.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,Yes,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,99.0,Barack Obama,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,1.04210352897644
16235.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,Yes,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,52.0,Barack Obama,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Linda McMahon,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.776041924953461
13753.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,Yes,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50001.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Telephone survey,,,,Version 3,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6010.0,0.0
62700.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,5.0,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,99.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,0.898919224739075
62088.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Not complete,Call 3,3.0,,I strongly favor my candidate,,,,,,,,,,,,,,,1.0,,,,,,,,,,,No,,,,,,45+,65+,,,,,,,,62.0,Mitt Romney,,,,White,White,National questionnaire,White,East,,,Chris Murphy,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.24863278865814
40486.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,4.0,Yes,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,18.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.36181628704071
16129.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,Yes,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,1.12519466876984
16047.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,Yes,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,52.0,Mitt Romney,,,,White,White,National questionnaire,White,East,None,None,Linda McMahon,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,White none,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.907537817955017
69784.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,Yes,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,52.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.762491405010223
14772.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,No,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.2137930393219
14663.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.2137930393219
14606.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,Yes,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Linda McMahon,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.01979959011078
68526.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,4.0,No,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,,,,,,,,,No,All others,Yes,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,18.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Jewish,Jewish,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Jewish,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.50509858131409
37805.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,4.0,No,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.26454746723175
61379.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,5.0,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Male,White men,,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.34150111675262
69160.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,Yes,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,52.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.762491405010223
40561.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,4.0,No,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,18.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.36181628704071
34474.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,5.0,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,4.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,99.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Other,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,Yes,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,1.30562007427216
16059.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,Call 1,5.0,Yes,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,No,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Liberal,99.0,Barack Obama,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,Something else,Other,Did not vote,Female,Latino women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,1.09876585006714
35545.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,5.0,No,I like my candidate but with reservations,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,1.0,Barack Obama,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,0.964063882827759
35448.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,5.0,No,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,All others,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,1.0,Barack Obama,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Female,White women,,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,0.872287034988403
