ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CDNUM,CHILD12,CONTROLSEN,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSME12,QLT12,QRACE3,QRACEAI,QTYPE,QUES1ME,RACE,REGION,REL5,RELIGN10,SENME12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
73172.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 3,1.0,No,,I strongly favor my candidate,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,1.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,91.0,Barack Obama,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,4029.0,1.24033629894257
29982.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Protestant/Do not attend weekly,Complete,Call 1,1.0,No,,I strongly favor my candidate,,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,86.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Upscale,4860.0,0.987320899963379
29551.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,Call 1,2.0,No,,I strongly favor my candidate,,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,1.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Cynthia Dill,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Extremely Low Density Rural,Rural,Rural,Very downscale,4606.0,1.51193428039551
30497.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Never,Never,Catholic/Do not attend weekly,Complete,Call 1,1.0,Yes,,I strongly favor my candidate,,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,1.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,,,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,91.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Cynthia Dill,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,4029.0,0.780282139778137
45114.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,Catholic/Do not attend weekly,Complete,Call 2,2.0,No,,I strongly favor my candidate,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,69.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Charles Summers,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Downscale,4281.0,0.871066510677338
28022.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,Call 1,2.0,No,,I strongly favor my candidate,,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,No,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,93.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Very downscale,4976.0,1.01764321327209
74213.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,Call 3,2.0,No,,I strongly favor my candidate,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,14.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,None,None,Cynthia Dill,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White none,Yes,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,4069.0,1.09964644908905
74892.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,Call 3,2.0,No,,I strongly favor my candidate,,,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,14.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Something else,Other,Cynthia Dill,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White something else,No,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,4069.0,1.01764810085297
28456.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,All others,Complete,Call 1,2.0,Yes,,I strongly favor my candidate,,,Taxes,No high school diploma,No college degree,High school graduate or less,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,,,45+,65+,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,69.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Jewish,Jewish,Charles Summers,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Jewish,Yes,Low Density Rural,Rural,Rural,Downscale,4281.0,0.871066510677338
31745.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Never,Never,All others,Complete,Call 1,1.0,No,,I strongly favor my candidate,,,Taxes,College graduate,College graduate,More than High school graduate,Non white college degree,,,About the same,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,No,All others,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,65.0,Barack Obama,,Other,Other,State questionnaire,Yes,Other,East,None,None,Angus King,Male,All other races,,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,Non-white,No,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,4097.0,0.985620319843292
70612.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,Call 3,2.0,No,,I like my candidate but with reservations,,,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,39.0,Barack Obama,,White,White,State questionnaire,,White,East,None,None,Angus King,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White none,No,Low Density Rural,Rural,Rural,Downscale,4938.0,0.852655947208405
70613.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,Call 3,2.0,No,,I like my candidate but with reservations,,,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,39.0,Barack Obama,,White,White,State questionnaire,,White,East,None,None,Angus King,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White none,No,Low Density Rural,Rural,Rural,Downscale,4938.0,0.852655947208405
70227.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,All others,Complete,Call 3,2.0,No,,I like my candidate but with reservations,,,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,32.0,Mitt Romney,,White,White,State questionnaire,Yes,White,East,None,None,Angus King,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White none,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4429.0,0.796243846416473
44342.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,Protestant/Do not attend weekly,Complete,Call 2,2.0,No,,I dislike the other candidates,,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,39.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Downscale,4938.0,0.891992509365082
27715.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 1,2.0,No,,I dislike the other candidates,,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,No,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,39.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Downscale,4938.0,0.853862047195435
45454.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,Call 2,2.0,Yes,,I dislike the other candidates,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,37.0,Barack Obama,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Other christian,Angus King,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,4958.0,0.893513381481171
45453.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,Call 2,2.0,Yes,,I dislike the other candidates,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,37.0,Barack Obama,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Other christian,Angus King,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,4958.0,0.893513381481171
44765.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,More than once a week,Weekly,Protestant/Attend weekly,Complete,Call 2,2.0,No,,I strongly favor my candidate,,,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,69.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Downscale,4281.0,0.88025575876236
28094.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Protestant/Attend weekly,Complete,Call 1,2.0,Yes,,I strongly favor my candidate,,,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,39.0,Barack Obama,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Downscale,4938.0,0.893513381481171
44463.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 2,1.0,No,,I strongly favor my candidate,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,1.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,86.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Low Density Rural,Rural,Rural,Upscale,4860.0,0.858964622020721
33700.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 1,1.0,No,,I strongly favor my candidate,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,1.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,25.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4011.0,0.76953798532486
27590.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 1,2.0,No,,I strongly favor my candidate,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,93.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Low Density Rural,Rural,Rural,Very downscale,4976.0,0.983815252780914
43727.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Protestant/Do not attend weekly,Complete,Call 2,2.0,No,,I strongly favor my candidate,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,104.0,Barack Obama,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Extremely Low Density Rural,Rural,Rural,Very downscale,4786.0,0.988160014152527
30282.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,Call 1,1.0,No,,I strongly favor my candidate,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,86.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Upscale,4860.0,0.858964622020721
46277.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Protestant/Do not attend weekly,Complete,Call 2,1.0,No,,I strongly favor my candidate,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,1.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,102.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Upscale,4862.0,0.92403107881546
67803.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 3,2.0,No,,I strongly favor my candidate,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,113.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Extremely Low Density Rural,Rural,Rural,Very downscale,4736.0,1.04983043670654
69456.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 3,2.0,No,,I strongly favor my candidate,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,69.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,Yes,Low Density Rural,Rural,Rural,Downscale,4281.0,0.88025575876236
68133.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 3,2.0,No,,I strongly favor my candidate,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,,All others,No,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,69.0,Barack Obama,,White,White,State questionnaire,No,White,East,Catholic,Catholic,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Downscale,4281.0,0.801381289958954
27486.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,Call 1,2.0,No,,I strongly favor my candidate,,,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,110.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Cynthia Dill,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Upscale,4294.0,1.15038478374481
29548.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,Call 1,2.0,No,,I strongly favor my candidate,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,104.0,Barack Obama,,White,White,State questionnaire,No,White,East,Catholic,Catholic,Angus King,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,4786.0,1.1865439414978
29546.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,Call 1,2.0,No,,I strongly favor my candidate,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,104.0,Barack Obama,,White,White,State questionnaire,No,White,East,Catholic,Catholic,Angus King,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,4786.0,1.1865439414978
44737.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,All others,Complete,Call 2,2.0,No,,I strongly favor my candidate,,,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,1.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Something else,Other,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White something else,No,Extremely Low Density Rural,Rural,Rural,Very downscale,4606.0,1.91141247749329
