ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVNH12,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNH12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
23687.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,No,Call 1,1.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,22.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.77627646923065
60504.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,No,Call 3,1.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,85.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Male,White men,Non married men,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0,0.737424850463867
59476.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,No,Call 3,2.0,Yes,Only cell phone service,,,,,,,,,,,,,,5.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,90.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Low Density Rural,Rural,Rural,Very downscale,3264.0,0.717093884944916
45724.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Protestant/Do not attend weekly,Complete,No,Call 2,1.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,51.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.716740787029266
41137.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 2,2.0,Yes,Only cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Maggie Hassan,,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,94.0,Other,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Low Density Rural,Rural,Rural,Downscale,3461.0,0.328443467617035
19716.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 1,2.0,Yes,Only cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Did not vote,,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Male,White men,Non married men,Rural,Small Cities/Rural,New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Catholics,Yes,All others,,,,No,All others,,Low Density Rural,Rural,Rural,Very downscale,3451.0,0.79056590795517
62457.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 3,2.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,87.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Male,White men,Non married men,Suburbs,Suburbs,New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.817883253097534
48983.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 2,2.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,69.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Catholics,Yes,All others,,,,No,All others,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3055.0,0.941563487052917
23115.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 1,1.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,7.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3825.0,0.723768472671509
45456.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 2,2.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,10.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Male,White men,Non married men,Rural,Small Cities/Rural,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,Rural,Rural,Very upscale,3304.0,0.966865956783295
59135.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 3,1.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,101.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Extremely Low Density Rural,Rural,Rural,Upscale,3227.0,0.757355272769928
24524.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 1,2.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,Ovide Lamontagne,,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,46.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,0.622220575809479
23994.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Never,Never,Catholic/Do not attend weekly,Complete,No,Call 1,1.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Maggie Hassan,,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,29.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.959680557250977
46535.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,No,Call 2,1.0,Yes,Only cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,Maggie Hassan,,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,29.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.995640695095062
44872.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,No,Call 2,1.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,106.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Male,White men,Non married men,Rural,Small Cities/Rural,New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Extremely Low Density Rural,Rural,Rural,Very downscale,3886.0,0.775257587432861
57709.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,No,Call 3,1.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Did not vote,,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,29.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,The rich,Yes,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Catholics,Yes,All others,,,,No,All others,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.772333383560181
49767.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,All others,Complete,Yes,Call 2,1.0,Yes,Only cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,93.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,Yes,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0,0.634512662887573
47472.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,All others,Complete,No,Call 2,1.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Maggie Hassan,,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,55.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,High Density Urban,Urban,Urban Core,Upscale,3104.0,0.441699087619781
48609.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,No,Call 2,2.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Maggie Hassan,,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,41.0,Barack Obama,,White,White,State questionnaire,White,East,Jewish,Jewish,The rich,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Jewish,No,All others,,,,No,All others,,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.771938502788544
46812.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,No,Call 2,1.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Maggie Hassan,,,,,Barack Obama,,,,,,,,,,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,29.0,Barack Obama,,White,White,State questionnaire,White,East,Something else,Other,The rich,Yes,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White something else,,All others,,,,No,All others,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.995640695095062
28073.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,No,Call 1,1.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,68.0,Barack Obama,,White,White,State questionnaire,White,East,None,None,The rich,Yes,Male,White men,Non married men,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White none,No,All others,,,,No,All others,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,2.25877499580383
44475.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,A few times a year,Occasionally,All others,Complete,Yes,Call 2,1.0,Yes,Only cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,5.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,99.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,Yes,Female,Latino women,Married women,Rural,Small Cities/Rural,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,Non-white,No,All others,,,,No,,,Low Density Rural,Rural,Rural,Downscale,3269.0,0.698222994804382
59817.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,No,Call 3,1.0,Yes,Only cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,61.0,Barack Obama,,White,White,State questionnaire,White,East,None,None,The rich,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Not increase for anyone,Election day exit poll,,,,Version 3,White none,No,All others,,,,No,All others,,Suburb,Urban,Urban Core,Downscale,3109.0,0.817447602748871
21624.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,Yes,Call 1,1.0,Yes,Only cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Maggie Hassan,,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,26.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,Yes,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3820.0,0.688448369503021
45847.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,A few times a year,Occasionally,All others,Complete,No,Call 2,1.0,Yes,Only cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,29.0,Barack Obama,,Black,Black,State questionnaire,Black,East,Something else,Other,The rich,Yes,Female,Black women,Non married women,Suburbs,Suburbs,New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,Non-white,No,All others,,,,No,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.963728308677673
47051.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,No,Call 2,1.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,Maggie Hassan,,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,61.0,Barack Obama,,White,White,State questionnaire,White,East,None,None,The rich,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,White none,Yes,All others,,,,No,All others,,Suburb,Urban,Urban Core,Downscale,3109.0,0.719091951847076
