ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVMT12,GOVTDO10,GUNOWNER12,HANDLEECON12,HOUMT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
33272.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Staying about the same,Poor and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,70.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59422.0,0.561904489994049
4473.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,,1.0,I strongly favor my candidate,Staying about the same,Poor and staying the same,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,,,,,,,Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50001.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,,Extremely Low Density Rural,Rural,Rural,Downscale,59912.0,1.81945979595184
32333.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Rick Hill,,,Mitt Romney,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,38.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Other,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59821.0,0.37036469578743
52168.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,79.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,1.2187727689743
76354.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,6.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 2,No,High Density Urban,Urban,Urban Core,Very downscale,59401.0,0.646295428276062
77230.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,10.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,59339.0,0.374062657356262
77180.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,63.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,59270.0,0.845980525016785
30813.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,79.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,1.24657189846039
76892.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,27.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Upscale,59714.0,0.564687073230743
76573.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,35.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59860.0,0.469378143548965
54493.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,64.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59327.0,0.563880503177643
54492.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,64.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59327.0,0.563880503177643
76383.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,39.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0,0.788687527179718
54253.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,61.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59840.0,0.539724051952362
32947.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,19.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Upscale,59901.0,0.581134855747223
77229.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,63.0,Mitt Romney,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,59270.0,0.91415274143219
32446.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,63.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,59270.0,0.91415274143219
4602.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50000.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,Yes,Low Density Rural,Urban,Urban Core,Very upscale,59803.0,2.23078560829163
53444.0,65+,60+,45+,60+,65+,65 or over,,,,Complete,Call 2,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,Mitt Romney,The economy,,No,Poor,Not so good or poor,45+,65+,Independent/Something else,,,Independent,,Liberal,6.0,Mitt Romney,Very important,Very important or somewhat important,,,,State questionnaire,,West,Denny Rehberg,Female,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 2,,High Density Urban,Urban,Urban Core,Very downscale,59401.0,0.587439239025116
33171.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,64.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59327.0,0.543848037719727
33170.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,64.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59327.0,0.543848037719727
4389.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50002.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,5.01280546188354
4466.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,No,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50000.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,Yes,Town,Rural,Rural,Very upscale,59601.0,1.15330111980438
4566.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50002.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,1.57320964336395
4474.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,,,,,,,Mitt Romney,The economy,Yes,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50001.0,Mitt Romney,Very important,Very important or somewhat important,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Denny Rehberg,Female,Latino women,Married women,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59840.0,3.33959674835205
4459.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50002.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59457.0,1.50622725486755
4449.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50002.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,Low Density Rural,Urban,Urban Core,Very upscale,59105.0,2.24055981636047
76531.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,Complete,Call 3,1.0,I like my candidate but with reservations,Getting worse,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,17.0,Mitt Romney,Very important,Very important or somewhat important,,Other,Other,State questionnaire,Other,West,Denny Rehberg,Male,All other races,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59457.0,0.59856104850769
77621.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,1.0,I like my candidate but with reservations,Getting worse,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,4.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Low Density Rural,Rural,Rural,Downscale,59014.0,0.823021471500397
4461.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,,1.0,I like my candidate but with reservations,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,No,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50002.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,Yes,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,8.71524715423584
4398.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I dislike the other candidates,Getting worse,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Steve Bullock,,,Mitt Romney,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,No,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50000.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,Yes,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.3498170375824
4625.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,I dislike the other candidates,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50001.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Low Density Rural,Rural,Rural,Upscale,59901.0,2.39058923721313
4567.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I dislike the other candidates,Getting worse,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,,,,,,,Mitt Romney,The economy,No,No,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50001.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,,Low Density Rural,Rural,Rural,Very upscale,59715.0,1.38731777667999
