ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUAZ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAZ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENAZ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
32530.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,A minor factor,Not important,Factor,,Call 1,9.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Foreign policy,,No,All others,Yes,,,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,53.0,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,1.03263878822327
32355.0,Omit,Omit,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Never,Never,All others,Complete,,,,No,Call 1,9.0,,,No,I dislike the other candidates,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,,Yes,All others,No,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,53.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,None,None,,Yes,Richard Carmona,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Omit,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,1.03595745563507
31792.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,A minor factor,Not important,Factor,,Call 1,9.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,All others,Yes,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,53.0,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,1.03595745563507
76058.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,,Call 3,9.0,Yes,Only cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,No,No,All others,Yes,,,,,,,The poor,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,53.0,Barack Obama,,Black,Black,National questionnaire,Black,West,None,None,The rich,,Richard Carmona,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,Yes,"Women, no kids",Working women,,,Working women,High Density Urban,Urban,Urban Core,Upscale,85210.0,1.10609209537506
11536.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Never,Never,Protestant/Do not attend weekly,Complete,,,,No,,6.0,,,Yes,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,,,No,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Liberal,50015.0,Barack Obama,,Black,Black,National questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Richard Carmona,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",English,Arizona,,,Oppose,Telephone survey,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,Urban,Urban Core,Upscale,85032.0,1.14046823978424
73438.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,Never,Never,All others,Complete,,,,No,Call 3,6.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,,Yes,All others,Yes,,,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,66.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,None,None,,Yes,Richard Carmona,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English,Arizona,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,1.20739305019379
29676.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 1,6.0,Yes,Only cell phone service,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,No,No,All others,No,,,,,,,The middle class,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,66.0,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,The rich,,Richard Carmona,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White Catholics,No,,Yes,All men,Working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85029.0,1.21127331256866
29602.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 1,6.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,Health care,,No,,No,Good,Excellent or good,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,66.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Arizona,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,1.21127331256866
13073.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,9.0,Yes,Only cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,No,No,All others,Yes,,,,,,,The middle class,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50024.0,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Richard Carmona,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White Protestants,No,,No,All men,Non-working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85204.0,1.23065042495728
10666.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,,7.0,,,,,Getting better,George W. Bush,Getting better,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Foreign policy,,No,,No,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50018.0,Barack Obama,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Arizona,Yes,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85053.0,1.31104207038879
10796.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,7.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,Health care,,No,,No,Not so good,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,50018.0,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Arizona,Yes,,,Telephone survey,,,,,,Version 2,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,2.01774096488953
12339.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,9.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Yes,1.0,,Barack Obama,Barack Obama,Omit,Omit,Omit,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,No,Omit,Barack Obama,,,No,,,,,Disapprove,Somewhat disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50024.0,Barack Obama,,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,3.72508072853088
12294.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,,7.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,1.0,,Barack Obama,Barack Obama,Barack Obama,Repeal all of it,Repeal some of it or repeal all of it,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,Yes,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50018.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Richard Carmona,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Arizona,,Not increase for anyone,,Telephone survey,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,4.14657211303711
13074.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,9.0,Yes,Only cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,No,No,All others,No,,,,,,,The middle class,18-44,18-64,Men without children,,,,,,Moderate,50024.0,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,The rich,,Richard Carmona,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White Catholics,Yes,,Yes,All men,Working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85204.0,6.77167081832886
10059.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Complete,,,,,,7.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Better today,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Conservative,50018.0,Barack Obama,Has a vision for the future,Other,Asian,National questionnaire,Asian,West,,,,,Richard Carmona,Male,All other races,Non married men,"Cities over 500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85053.0,8.26871871948242
30098.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 1,6.0,,,,,Getting better,George W. Bush,Getting better,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,66.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Arizona,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,0.657873928546906
30097.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 1,6.0,,,,,Getting better,George W. Bush,Getting better,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,66.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Arizona,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,0.657873928546906
52817.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 2,5.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,1.0,Omit,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,54.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,1.01922786235809
55656.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,An important factor,Important,Factor,,Call 2,9.0,,,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,53.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,1.03263878822327
13041.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,,7.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,Yes,Yes,All others,No,,,,,,,The middle class,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,50018.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,None,None,The middle class,,Richard Carmona,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,Non-white,No,,No,All men,Non-working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85032.0,3.33127808570862
29822.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,,,,No,Call 1,6.0,,,Yes,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,Other,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,66.0,Barack Obama,,White,White,National questionnaire,White,West,None,None,,Yes,Richard Carmona,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Arizona,,,Oppose,Election day exit poll,,,,,,Version 3,White none,No,All others,,,,No,All others,,High Density Urban,Urban,Urban Core,Upscale,85029.0,0.762825012207031
52405.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,Once a week,Weekly,All others,Complete,,,,No,Call 2,5.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,1.0,,,,,,,Other,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,,No,All others,Yes,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,54.0,Barack Obama,,Other,Other,National questionnaire,Other,West,Something else,Muslim,,Yes,Richard Carmona,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Neutral,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,1.02250349521637
10708.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,2.0,,,,,Staying about the same,George W. Bush,Poor and staying the same,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50004.0,Mitt Romney,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,No,,,Telephone survey,,,,,,Version 2,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85710.0,0.474565953016281
52949.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,5.0,,,,,,,,Omit,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,1.0,,Mitt Romney,Omit,Omit,Repeal all of it,Repeal some of it or repeal all of it,The Democratic candidate,,,,,,,,Only Mitt Romney,No,Yes,Omit,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,54.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,Omit,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,1.23517143726349
52240.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,5.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,Yes,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The rich,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,54.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Richard Carmona,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,All men,Non-working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85204.0,1.43682205677032
10053.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,6.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,Federal budget deficit,,No,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50015.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85023.0,1.17027449607849
27926.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,5.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,No,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The middle class,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,54.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Richard Carmona,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,Mothers with no full time job,Non-working women,,,All others,High Density Urban,Urban,Urban Core,Upscale,85204.0,1.43221914768219
54278.0,Omit,Omit,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Omit,Omit,Omit,Complete,,,,No,Call 2,6.0,,,Yes,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Republican candidate,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,45+,65+,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,66.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,No,Richard Carmona,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Arizona,,,Oppose,Election day exit poll,,,,,,Version 3,,No,All others,,,,No,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,1.46790552139282
