ID,SENGA14,GOVGA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTACTGA14,CONTACTNUNN,CONTACTPERDUE,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JOBSIT,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,NECWORR2,NECWORRY,NUNNLIB,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERDUECONSRV,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,RUNOFFGA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
9495.0,Michelle Nunn,Jason Carter,45-65,60+,60-64,45+,60+,50-64,,,,,,Complete,,,,13.0,,,,Staying about the same,Good and staying the same,Some college/assoc. degree,No college degree,More than High school graduate,,,,,2.0,,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000",,,Health care,,,,Yes,,,,Good,Excellent or good,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,,,Democrat,Democratic Women,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,National questionnaire,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,Female,,Married women,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,,,30126.0,0.377864569425583
9494.0,Michelle Nunn,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,,,,3.0,,,,Getting better,Getting better,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,4.0,,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Health care,,No,,No,,,,Good,Excellent or good,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,,,Male,Black men,Non married men,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,No,,30117.0,0.363694101572037
9491.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,,4.0,,,,Staying about the same,Omit,College graduate,College graduate,More than High school graduate,Non white college degree,,,,3.0,,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,,No,,Yes,,,,Omit,Omit,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,,,Female,Black women,Married women,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,No,,30038.0,3.38179326057434
9489.0,Michelle Nunn,Jason Carter,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,6.0,,,,Getting better,Getting better,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,No,,Yes,,,,Good,Excellent or good,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,Female,White women,Married women,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,No,,30005.0,8.17207622528076
68416.0,Michelle Nunn,Jason Carter,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,Call 2,7.0,Neither of them,No,No,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,To express support for Barack Obama,2.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,,No,,No,,,,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,Liberal,97.0,Liberal Democrats,Liberal Democrats,,,Black,Black,State questionnaire,Black,Black,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Michelle Nunn,,Male,Black men,Non married men,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,Before that,In the last month,In the last week,In the last week,,Version 2,No,,30071.0,0.6557377576828
992.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Omit,Omit,Complete,,No,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Better today,No,Legal,,,,,,,,,Not liberal enough,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Too liberal,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Yes,Female,White women,,Suburbs,Suburbs, Georgia,Neither,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30084.0,1.88377058506012
68394.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,,Call 2,4.0,Neither of them,No,No,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,To express support for Barack Obama,2.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,,No,,No,,,,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,Moderate,92.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,Michelle Nunn,,Male,Black men,Non married men,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,Before that,In the last month,Before that,In the last month,,Version 2,No,,30047.0,0.823067665100098
85229.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,No,Call 3,7.0,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Better today,No,Legal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Too liberal,Liberal,97.0,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Yes,Female,White women,,Suburbs,Suburbs, Georgia,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,,Version 3,No,All others,30071.0,0.542761504650116
68390.0,Michelle Nunn,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 2,6.0,Neither of them,No,No,,,College graduate,College graduate,More than High school graduate,White college degree,,,To express support for Barack Obama,3.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,,No,,No,,,,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Moderate,52.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Michelle Nunn,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,,Version 2,No,,30340.0,0.87539005279541
1004.0,Michelle Nunn,Jason Carter,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,More than once a week,Weekly,Complete,,Yes,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,5.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,About the same,No,Illegal,,,,,,,,,About right,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Not liberal enough,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,No,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,31707.0,2.54504537582397
1000.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Complete,,Yes,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30314.0,1.64734673500061
85210.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,Complete,,No,Call 3,4.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Better today,No,Legal,,,,,,,,,About right,,,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Not liberal enough,Moderate,60.0,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,Suburbs,Suburbs, Georgia,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,No,All others,30083.0,1.31433963775635
68366.0,Michelle Nunn,Jason Carter,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Omit,Omit,Complete,,No,Call 2,11.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,,,,,,,,,,,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,,,27.0,,,,,Black,Black,National questionnaire,Black,Black,,,South,,,Female,Black women,,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,,,,,,Version 3,No,All others,30101.0,0.655454099178314
68365.0,Michelle Nunn,Jason Carter,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,Born in Georgia,,Call 2,2.0,,,,Getting worse,Worse,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,4.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,,No,,,Favor,I was born in Georgia,More than 10 years,Poor,Not so good or poor,Not worried,Not too worried,,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,Liberal,133.0,Liberal Democrats,Liberal Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Generally going in the right direction,Version 1,No,,31906.0,0.608685970306396
68364.0,Michelle Nunn,Jason Carter,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,Moved to Georgia,,Call 2,11.0,,,,Staying about the same,Good and staying the same,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,,,No,,,Oppose,Less than 10 years,Less than 10 years,Good,Excellent or good,Not worried,Not too worried,,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,40.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,,Female,Black women,,Suburbs,Suburbs, Georgia,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Generally going in the right direction,Version 1,No,,30144.0,0.597551763057709
975.0,Michelle Nunn,Jason Carter,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,More than once a week,Weekly,Complete,,Yes,,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Better today,No,Illegal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Not liberal enough,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,No,Male,Black men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,All others,30213.0,2.66386413574219
1006.0,Michelle Nunn,Jason Carter,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,Once a week,Weekly,Complete,,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,About the same,No,Omit,,,,,,,,,Omit,,,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,About right,Liberal,,Liberal Democrats,Liberal Democrats,Somewhat important,Important,Other,Asian,State questionnaire,Asian,Asian,,,South,Omit,Yes,Female,All other races,,Suburbs,Suburbs, Georgia,,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,All others,30047.0,1.3494565486908
1005.0,Michelle Nunn,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,A few times a year,Occasionally,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Better today,Yes,Legal,,,,,,,,,About right,,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Too liberal,,,,,Very important,Important,Other,Black,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,Michelle Nunn,Yes,Male,Latino men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,All others,30088.0,0.901805937290192
972.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,More than once a week,Weekly,Complete,,Yes,,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,5.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Worse today,No,Illegal,,,,,,,,,Not liberal enough,,,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Too liberal,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,31405.0,2.24861741065979
970.0,Michelle Nunn,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,,No,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Omit,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,About the same,No,Legal,,,,,,,,,About right,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Too liberal,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,No,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Georgia,Neither,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,Yes,All others,30161.0,1.6761999130249
969.0,Michelle Nunn,Jason Carter,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Never,Never,Complete,,No,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,2.0,,,,,,,,,,,,Worse today,No,Legal,,,,,,,,,Not liberal enough,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Somewhat important,Important,Black,Black,State questionnaire,Black,Black,,,South,Omit,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,No,All others,30044.0,2.33204865455627
961.0,Michelle Nunn,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,,No,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,Better today,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Too liberal,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Yes,Male,White men,,Suburbs,Suburbs, Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30043.0,3.05714130401611
989.0,Michelle Nunn,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a year,Occasionally,Complete,,No,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,About the same,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,Neither,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,All others,30082.0,1.42230796813965
988.0,Michelle Nunn,Jason Carter,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,,No,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,About the same,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,About right,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,No,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Neither,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30312.0,2.44667315483093
987.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,,Yes,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,Omit,No,Illegal,,,,,,,,,About right,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Omit,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,No,All others,30273.0,0.962821662425995
984.0,Michelle Nunn,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,,Yes,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,About the same,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Not liberal enough,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,No,Male,Black men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,All others,30291.0,4.09230327606201
981.0,Michelle Nunn,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,A few times a month,Occasionally,Complete,,Yes,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,About the same,No,Illegal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Not liberal enough,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,No,Female,Black women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30830.0,1.74433195590973
980.0,Michelle Nunn,Jason Carter,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,More than once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Unfavorable,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,About right,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Would not vote in the U.S. Senate runoff,Yes,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,All others,30316.0,2.33204865455627
978.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,More than once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Worse today,Yes,Illegal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Too liberal,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,Other,Other,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,Michelle Nunn,No,Female,Latino women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30054.0,1.23878645896912
977.0,Michelle Nunn,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a year,Occasionally,Complete,,No,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Better today,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Too liberal,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,Suburbs,Suburbs, Georgia,Neither,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,All others,30281.0,3.88790345191956
