ID,SENNC14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINNC14,BRNAGAIN,CALL,CDNUM,CHILD12,CONTACTHAGAN,CONTACTNC14,CONTACTTILLIS,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HAGANTOOCLOSE,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARCHILD,MARRIED,MINWAGE14,MOVETONC14,MOVETONC10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TILLISCNSRV,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRHAGAN,UNFAIRNC14,UNFAIRTILLIS,VERSION,VETVOTER,VOTERID14,WEIGHT,WHNCLINC,WHTEVANG
92340.0,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes,Call 3,7.0,Yes,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,1.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Married with children,Yes,,I was born in North Carolina,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,19.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,1.65469491481781,No,White Born-again/Evangelical Christians
89790.0,Thom Tillis,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,2.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,Too often,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,Oppose,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,1.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Only Kay Hagan,Thom Tillis did not,Version 1,No,,0.631807088851929,No,
96379.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Not complete,,,Call 3,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,No,,,,,,,,,,,,45+,65+,,,,,,,,,112.0,,,White,White,National questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,,0.678816199302673,,
86945.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Never,Never,Complete,Moved to North Carolina,No,Call 3,13.0,Yes,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,To express opposition to Barack Obama,2.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,Yes,All others,No,,Less than 10 years,Less than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,95.0,Conservative Republicans,Mod./Liberal Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.789946913719177,No,All others
51837.0,Thom Tillis,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Moved to North Carolina,No,Call 1,12.0,Yes,No,Neither of them,No,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,3.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Married with children,Yes,,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,58.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.595638573169708,No,All others
93017.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,2.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,About the right amount,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,Favor,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,101.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Generally going in the right direction,Kay Hagan did not,Neither of them,Thom Tillis did not,Version 1,Yes,,1.42164969444275,No,
72080.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,,Yes,Call 2,2.0,No,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,All others,No,,,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,102.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,Non married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 3,,,0.681256949901581,No,White Born-again/Evangelical Christians
1778.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,Moved to North Carolina,Yes,,10.0,No,Yes,Only Hagan,No,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,5.0,,,Went too far,,,,,,,,,Health care,No,All others,No,,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Non married men,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,Yes,0.465644419193268,No,White Born-again/Evangelical Christians
52894.0,Thom Tillis,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,Call 1,2.0,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,The economy,No,,,,,,Worried,Very worried,Disapprove,Somewhat disapprove,,,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Conservative,102.0,Moderate/Liberal Republicans,Conservative Independents,Black,Black,National questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 1,No,,0.547435581684113,No,
72066.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,Too often,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,,Oppose,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,About right,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Kay Hagan did not,Neither of them,Thom Tillis did not,Version 1,No,,0.909855782985687,Yes,
51817.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Moved to North Carolina,No,Call 1,6.0,No,No,Neither of them,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,4.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,All others,Yes,,Less than 10 years,Less than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,2.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.597006857395172,No,All others
51816.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,7.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,Too often,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,Oppose,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Only Kay Hagan,Thom Tillis did not,Version 1,Yes,,0.558237791061401,No,
51811.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Born in North Carolina,Yes,Call 1,2.0,No,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,4.0,,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,All others,Yes,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,1.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,Omit,0.635917067527771,Yes,White Born-again/Evangelical Christians
92298.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Born in North Carolina,No,Call 3,7.0,No,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,1.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,83.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Yes,Male,White men,Non married men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.58785218000412,No,All others
88245.0,Thom Tillis,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 3,7.0,Yes,No,Neither of them,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,1.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,Married with children,Yes,,Less than 10 years,Less than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,15.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,Yes,3.03493046760559,No,White Born-again/Evangelical Christians
51802.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 1,10.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,Not often enough,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,Oppose,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,13.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,0.887127637863159,No,
92284.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,13.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,Too often,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,Oppose,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,113.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did not,Neither of them,Thom Tillis did not,Version 1,Yes,,0.755852103233337,No,
11293.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,7.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,,0.831263184547424,No,
51781.0,Thom Tillis,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,Moved to North Carolina,No,Call 1,6.0,Yes,Yes,Both of them,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,4.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Married with children,Yes,,Less than 10 years,Less than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,2.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.597006857395172,No,All others
11290.0,Thom Tillis,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,,8.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,,3.85836219787598,Yes,
72023.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Moved to North Carolina,,Call 2,9.0,No,Yes,Both of them,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,3.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,All others,Yes,,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,61.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.652778565883636,No,All others
11287.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,3.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,,2.30064105987549,Yes,
51771.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Never,Never,Complete,Moved to North Carolina,No,Call 1,9.0,No,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,3.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,All others,Yes,,Less than 10 years,Less than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,61.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Yes,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.762026488780975,No,All others
11278.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,3.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,,,,,,,Version 2,,,2.49379134178162,No,
11275.0,Thom Tillis,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,,6.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,,,,,,,Version 2,,,7.45920896530151,No,
11273.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,,12.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,,,,,,,Version 2,,,1.84653568267822,No,
72007.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,12.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,3.0,Government is doing too many things better left to businesses and individuals,Too often,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,,Oppose,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,Not conservative enough,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,0.695323646068573,Yes,
92251.0,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,7.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,Too often,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,Oppose,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,19.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,1.65469491481781,No,
51760.0,Thom Tillis,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Born in North Carolina,Yes,Call 1,1.0,Yes,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,4.0,,,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Married with children,Yes,,I was born in North Carolina,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,22.0,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.631121575832367,No,White Born-again/Evangelical Christians
