ID,SENIA14,GOVIA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRALEYLIB,BRNAGAIN,CALL,CDNUM,CONTACTBRALEY,CONTACTERNST,CONTACTIA14,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ERNSTCONSRV,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBRALEY,UNFAIRERNST,UNFAIRIA14,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
83233.0,Joni Ernst,Terry Branstad,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,1.0,,,,,,Staying about the same,Good and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,4.0,,,Government should do more to solve problems,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Good,Excellent or good,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,50158.0,0.558631420135498
100068.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Too liberal,No,Call 3,3.0,,,,Hillary Clinton,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Not liberal enough,Unfavorable,Unfavorable,,,,3.0,Chris Christie,,,,,,,,,,,,,,No,Illegal,,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,76.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50310.0,0.685339152812958
100067.0,Joni Ernst,Terry Branstad,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,No,Call 3,3.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,Yes,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,41.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,Midwest,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50125.0,0.64116245508194
100066.0,Joni Ernst,Terry Branstad,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,1.0,No,No,Neither of them,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,1.0,,,,Went too far,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,Health care,,,Yes,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,52.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,No,,52402.0,0.670556306838989
100064.0,Joni Ernst,Terry Branstad,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,3.0,No,No,Neither of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,3.0,,,,Went too far,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,,Yes,Oppose,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,72.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did not,Only Bruce Braley,Version 2,No,,50023.0,0.660279273986816
100063.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,1.0,,,,,,Staying about the same,Good and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,2.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,,,,,Good,Excellent or good,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,,,,Version 1,No,,50677.0,0.608606278896332
100056.0,Joni Ernst,Terry Branstad,Illegal,Illegal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,2.0,No,No,Neither of them,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express support for Barack Obama,1.0,,,,Was about right,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,Yes,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did not,Neither of them,Version 2,No,,52722.0,0.811726093292236
100052.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,,,,Once a week,Weekly,Complete,Too liberal,Yes,Call 3,4.0,,,,Someone else,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,,About right,Unfavorable,Favorable,,,,4.0,Someone else,Someone else,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999",,,,No,Illegal,,,,,,,,,,,45+,18-64,Republican,,,Republican,Republican Women,,Conservative,13.0,Independent/Something else,Conservative Republicans,,,State questionnaire,,,,,Midwest,No,Female,,,Rural,Small Cities/Rural, Iowa,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,,All others,50563.0,0.729066669940948
100050.0,Joni Ernst,Terry Branstad,Legal,Legal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,3.0,Yes,Yes,Both of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,5.0,,,,Went too far,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Illegal immigration,No,,Yes,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,66.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,Yes,,51566.0,0.649598777294159
83209.0,Joni Ernst,Terry Branstad,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Too liberal,Yes,Call 2,3.0,,,,Someone else,,,,Is fair to most Americans,High school graduate,No college degree,High school graduate or less,White no college degree,About right,Unfavorable,Favorable,,,,3.0,Chris Christie,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,74.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,No,Female,White women,,Suburbs,Suburbs, Iowa,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,50021.0,0.636655211448669
100045.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Yes,Call 3,3.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,41.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,Midwest,,Male,White men,,Suburbs,Suburbs, Iowa,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 5,No,White Born-again/Evangelical Christians,50125.0,0.64116245508194
100044.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,4.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Not too closely,Somewhat or not too closely,,5.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Poor,Not so good or poor,Not worried,Not too worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,37.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,No,,51555.0,0.685687601566315
100043.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,1.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Very closely,Extremely or very closely,,2.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,50677.0,0.575013518333435
100041.0,Joni Ernst,Terry Branstad,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,4.0,,,,,,Staying about the same,Good and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,4.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Good,Excellent or good,Worried,Very worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,36.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,,,Version 1,No,,50130.0,0.706911444664001
100040.0,Joni Ernst,Terry Branstad,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,1.0,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,26.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,,,Version 1,No,,52002.0,0.58286064863205
100038.0,Joni Ernst,Terry Branstad,Omit,Omit,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,1.0,No,No,Neither of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,4.0,,,,Went too far,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Foreign policy,No,,No,Favor,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,61.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Male,White men,Non married men,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,Yes,,50158.0,0.591267108917236
100037.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,1.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Extremely closely,Extremely or very closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,52.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,52402.0,0.670556306838989
100036.0,Joni Ernst,Terry Branstad,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,1.0,No,No,Neither of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Barack Obama was not a factor,1.0,,,,Went too far,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,No,Oppose,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,51.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,No,,52402.0,0.58286064863205
100030.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,About right,No,Call 3,1.0,,,,Someone else,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,About right,Unfavorable,Favorable,,,,1.0,Rand Paul,Rand Paul,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,27.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Tea Party supporter and not born-again,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52003.0,0.560442924499512
83191.0,Joni Ernst,Terry Branstad,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,4.0,,,,,,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,5.0,,,Omit,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,101.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,51023.0,0.618326604366302
100026.0,Joni Ernst,Terry Branstad,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,Too liberal,No,Call 3,2.0,,,,Hillary Clinton,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,Not liberal enough,Unfavorable,Favorable,,,,1.0,Rick Perry,Rick Perry,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,Male,White men,,Suburbs,Suburbs, Iowa,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52722.0,0.933805644512177
100025.0,Joni Ernst,Terry Branstad,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,3.0,No,No,Neither of them,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,To express opposition to Barack Obama,5.0,,,,Did not go far enough,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,Yes,Favor,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Midwest,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,No,,51566.0,0.613743424415588
100022.0,Joni Ernst,Terry Branstad,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 3,4.0,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Very closely,Extremely or very closely,,4.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,No,,,,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,50212.0,0.577811121940613
66341.0,Joni Ernst,Terry Branstad,Illegal,Illegal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,2.0,No,Yes,Only Joni Ernst,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,1.0,,,,Went too far,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,Yes,Oppose,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did not,Neither of them,Version 2,No,,52722.0,0.811726093292236
100015.0,Joni Ernst,Terry Branstad,Illegal,Illegal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,1.0,No,Yes,Only Joni Ernst,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,1.0,,,,Went too far,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Omit,No,,No,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,51.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Omit,Omit,Omit,Version 2,Yes,,52402.0,0.58286064863205
100014.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,,,,,,Not complete,,,Call 3,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45+,18-64,,,,,,,,109.0,,,,,National questionnaire,,,,,Midwest,,Male,,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,,,,Version 2,,,50125.0,0.853809952735901
100011.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,4.0,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Very closely,Extremely or very closely,,5.0,,,Government should do more to solve problems,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,37.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,,,,Version 1,Yes,,51555.0,0.647840261459351
100010.0,Joni Ernst,Terry Branstad,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,2.0,Yes,Yes,Both of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,1.0,,,,Went too far,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,,No,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,99.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,Yes,,52803.0,0.709692299365997
