ID,SENAR14,GOVAR14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HUCKABEEPRES,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRAR14,UNFAIRCOTTON,UNFAIRPRYOR,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
80396.0,Tom Cotton,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,4.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,5.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,98.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,71730.0,0.669615924358368
80393.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Omit,Omit,Complete,No,Call 2,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,4.0,,Yes,Went too far,No,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,104.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Omit,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Tea Party supporter and not born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,No,All others,72701.0,0.6311394572258
80323.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,3.0,,No,Went too far,Yes,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,72.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72202.0,0.411500245332718
80293.0,Tom Cotton,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a month,Occasionally,Complete,Yes,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,3.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,73.0,Conservative Republicans,Mod./Liberal Republicans,,,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,All others,72206.0,0.375433832406998
80264.0,Tom Cotton,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,Yes,Call 2,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Omit,4.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,69.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural,Arkansas,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72837.0,0.644448161125183
80259.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,No,Call 2,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,3.0,,Yes,Went too far,Yes,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,80.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,Version 2,No,All others,72210.0,0.422329217195511
4458.0,Tom Cotton,Mike Ross,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,More than once a week,Weekly,Complete,No,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,5.0,,Yes,Was about right,Yes,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,Yes,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Male,Latino men,Non married men,Rural,Small Cities/Rural,Arkansas,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,,Version 2,No,All others,71832.0,9.12412071228027
4452.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Yes,,,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,1.0,,No,Went too far,Yes,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72160.0,3.93534350395203
4444.0,Tom Cotton,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a month,Occasionally,Complete,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,1.0,,Omit,Went too far,Yes,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Male,White men,Married men,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72160.0,3.65635108947754
4406.0,Tom Cotton,Mike Ross,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,1.0,,Omit,Went too far,No,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Non married men,Suburbs,Suburbs,Arkansas,Neither,Neutral,Neutral,Telephone survey,,,,,,,,,Version 2,Yes,All others,72432.0,6.67155313491821
4400.0,Tom Cotton,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,5.0,,No,Omit,No,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Rural,Small Cities/Rural,Arkansas,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,,Version 2,Yes,White Born-again/Evangelical Christians,72834.0,8.08706092834473
4360.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,,1.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,2.0,,No,Did not go far enough,No,,,,,,,,,,Illegal immigration,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,,Version 2,,White Born-again/Evangelical Christians,72023.0,1.03188574314117
4317.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,,1.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,2.0,,No,Did not go far enough,No,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Foreign policy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,,Version 2,Yes,White Born-again/Evangelical Christians,72583.0,2.11700558662415
4305.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,No,,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,2.0,,Yes,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Suburbs,Suburbs,Arkansas,Tea Party supporter and not born-again,Somewhat support,Support,Telephone survey,,,,,,,,,Version 2,No,All others,72019.0,0.866028726100922
4288.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,No,,4.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,2.0,,Omit,Went too far,No,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,,,,,,,Moderate,,,,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,,Version 2,No,All others,71909.0,1.79436469078064
4234.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,3.0,,No,Went too far,No,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,Illegal immigration,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72223.0,0.597909390926361
4222.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,5.0,,Yes,Did not go far enough,Yes,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,No,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,Arkansas,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,,Version 2,Yes,White Born-again/Evangelical Christians,71958.0,0.44859117269516
4203.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,72120.0,2.97661519050598
4170.0,Tom Cotton,Mike Ross,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural,Arkansas,,,,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,Yes,,72601.0,5.40578603744507
4150.0,Tom Cotton,Mike Ross,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,,1.0,Omit,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,,,Not at all important,Not important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Telephone survey,Before that,Before that,Before that,Before that,Omit,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72404.0,7.16240262985229
4101.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,3.0,High school graduate,No college degree,High school graduate or less,White no college degree,Omit,Omit,,4.0,Government is doing too many things better left to businesses and individuals,,,,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,Not worried,Not at all worried,Omit,Omit,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Tom Cotton,Tom Cotton did,Mark Pryor did not,Version 1,Yes,,72843.0,0.720615327358246
4076.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Telephone survey,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,Yes,,72401.0,0.91986346244812
4068.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Telephone survey,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Only Tom Cotton,Tom Cotton did,Mark Pryor did not,Version 1,Yes,,72120.0,0.627296030521393
4058.0,Tom Cotton,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,4.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,,5.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs,Arkansas,,,,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,71901.0,1.27518832683563
11385.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,No,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Telephone survey,,,,,Seriously off on the wrong track,,,,Version 4,No,,71845.0,1.51633846759796
79799.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,4.0,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,48.0,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,Only Tom Cotton,Tom Cotton did,Mark Pryor did not,Version 1,Yes,,72830.0,0.636078715324402
79781.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,Worried,Very worried,Approve,Strongly approve,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,Yes,,72901.0,0.689244508743286
4002.0,Tom Cotton,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,Not worried,Not too worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Not at all important,Not important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Telephone survey,Before that,In the last month,Before that,In the last month,Omit,Neither of them,Tom Cotton did not,Mark Pryor did not,Version 1,No,,72113.0,3.67373013496399
