ID,SENVA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINVA14,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVGILLESPIE,FAVREP2,FAVWARNER,FOROBAMAS,GEOCODE,GOVTDO10,GOVTHH,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,MOVETOVA14,MOVETOVA10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VAETH14,VAETH14B,VAETH14C,VERSION,VETVOTER,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
51882.0,Ed Gillespie,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,Moved to Virginia,Yes,Call 1,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,9.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Non married men,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,24366.0,0.968973100185394
85642.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,,,Complete,,,Call 3,10.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Omit,,Favorable,,,2.0,Government is doing too many things better left to businesses and individuals,No,,,,,,,,,,Disapprove,,Yes,,,,Worried,Very worried,Omit,Omit,,,18-44,18-64,,,,,,,Moderate,57.0,,,Other,Black,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Female,Latino women,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,20165.0,1.87764585018158
51878.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,,,Call 1,6.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,,Favorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Conservative,6.0,Moderate/Liberal Republicans,Conservative Independents,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,24437.0,0.999191999435425
51877.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,Yes,Call 1,10.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,2.0,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Yes,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 3,,Yes,White Born-again/Evangelical Christians,22602.0,0.964336156845093
10704.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,9.0,College graduate,College graduate,More than High school graduate,White college degree,,,,,,3.0,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Telephone survey,Somewhat worried,Very or somewhat worried,,,,,,,,,Version 1,No,No,,24141.0,0.0
84254.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,,,Complete,,,Call 3,7.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,4.0,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,Illegal immigration,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,48.0,Conservative Republicans,Mod./Liberal Republicans,Other,Asian,National questionnaire,Asian,Asian,,,South,,Male,All other races,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,,,Version 1,No,No,,23059.0,0.977296054363251
88129.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,No,Call 3,3.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,4.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Yes,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,50.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 3,,No,All others,23150.0,0.486400246620178
51845.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,9.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,,Unfavorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,102.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,24273.0,1.39011883735657
51836.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Born in Virginia,No,Call 1,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,5.0,,,No,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,I was born in Virginia,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,101.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23518.0,0.93403148651123
88275.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,Moved to Virginia,No,Call 3,11.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,Barack Obama was not a factor,1.0,,,No,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,32.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Female,White women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,22180.0,1.65595960617065
51831.0,Ed Gillespie,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,Not complete,,,Call 1,10.0,,,,,,,,,,2.0,Government should do more to solve problems,,,,,,,,,,,,,No,,,,,,,,,,18-44,18-64,,,,,,,,57.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Female,Latino women,,Suburbs,Suburbs, Virginia,Election day exit poll,,,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,,,20165.0,2.0749306678772
51825.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,,Yes,Call 1,11.0,College graduate,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Yes,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,29.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 3,,No,White Born-again/Evangelical Christians,22003.0,1.26737284660339
88264.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Born in Virginia,Yes,Call 3,7.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,4.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,I was born in Virginia,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,43.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,White Born-again/Evangelical Christians,23005.0,0.858615756034851
86879.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,,Yes,Call 3,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,3.0,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Yes,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,79.0,,,White,White,National questionnaire,White,White,,,South,,Female,White women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 3,,Yes,White Born-again/Evangelical Christians,24361.0,1.6192319393158
86878.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,,Yes,Call 3,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,3.0,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Yes,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,79.0,,,White,White,National questionnaire,White,White,,,South,,Female,White women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 3,,Yes,White Born-again/Evangelical Christians,24361.0,1.6192319393158
88258.0,Ed Gillespie,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,4.0,Government is doing too many things better left to businesses and individuals,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,50.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,No,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,No,,23150.0,0.497565537691116
51793.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,102.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,24273.0,1.54520857334137
51792.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Once a week,Weekly,Complete,Born in Virginia,Yes,Call 1,6.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,Yes,I was born in Virginia,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Black non-Democrat,All Republicans,Republican,Republican Men,All others,Conservative,6.0,Independent/Something else,Conservative Republicans,Black,Black,State questionnaire,Black,Black,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,Black men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,24437.0,0.999191999435425
88227.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Moved to Virginia,No,Call 3,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,Barack Obama was not a factor,2.0,,,Yes,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,Yes,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,74.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,All others,22407.0,1.26795399188995
84177.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 3,7.0,College graduate,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,48.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,White women,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,,23059.0,0.999729812145233
85546.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Moved to Virginia,No,Call 3,10.0,College graduate,College graduate,More than High school graduate,White college degree,,Unfavorable,,Unfavorable,Barack Obama was not a factor,2.0,,,Yes,Was about right,,,,,,,,,Health care,No,Yes,Less than 10 years,Less than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,57.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,20165.0,1.78754997253418
67975.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,Moved to Virginia,Yes,Call 2,9.0,College graduate,College graduate,More than High school graduate,White college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,Yes,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Illegal immigration,No,Yes,Less than 10 years,Less than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Liberal,9.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Yes,Male,White men,Married men,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,White Born-again/Evangelical Christians,24366.0,0.853931069374084
51759.0,Ed Gillespie,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Omit,Omit,Complete,Moved to Virginia,,Call 1,10.0,,,,,,Unfavorable,,Unfavorable,To express opposition to Barack Obama,2.0,,,,Omit,,,,,,,,,The economy,Yes,,10+ years but not born here,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,,,,,,,57.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Omit,Female,Latino women,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,,All others,20165.0,2.0749306678772
86817.0,Ed Gillespie,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,Complete,,,Call 3,8.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,,Unfavorable,,,1.0,Government is doing too many things better left to businesses and individuals,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Approve,,Yes,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,4.0,Conservative Republicans,Mod./Liberal Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Male,Latino men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,22205.0,1.09528875350952
51747.0,Ed Gillespie,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Complete,Born in Virginia,Yes,Call 1,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,Barack Obama was not a factor,3.0,,,Yes,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,No,I was born in Virginia,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,102.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Non married women,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,24273.0,1.79362857341766
51745.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,No,Call 1,11.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Yes,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,29.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 3,,No,All others,22003.0,1.23893320560455
51725.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,10.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Favorable,,,2.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,No,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,No,,22602.0,0.867547452449799
84114.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,No,Call 3,7.0,College graduate,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,48.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 5,,No,All others,23059.0,1.11126554012299
51713.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Moved to Virginia,Yes,Call 1,6.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,White Born-again/Evangelical Christians,24437.0,1.08164608478546
88149.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,Yes,,24366.0,0.873533010482788
67900.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,,,Complete,,,Call 2,8.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,,Favorable,,,1.0,Government is doing too many things better left to businesses and individuals,Yes,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Disapprove,,Yes,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,Moderate,4.0,Moderate/Liberal Republicans,Moderate Independents,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Female,Latino women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,22205.0,1.12043106555939
