ID,GOVCA14,HOUCA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
69581.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 1,33.0,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,About the same,,Legal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,28.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,Yes,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,0.575680017471313,,No,,,,,,,,
8845.0,Jerry Brown,A Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,No,,,,,,No,,,,Omit,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,No,1.0,,Omit,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,18-64,,,,,,,,No,No,Liberal,,,,White,White,National questionnaire,White,White,,,,West,Something else,Other,Something else,,Female,White women,,Rural,Small Cities/Rural,English,California,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,Version 5,,1.75945484638214,White something else,No,All others,,,,No,All others,,
8842.0,Jerry Brown,A Democratic candidate,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,No,,9.0,Yes,,,No,,,,Approve,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Somewhat closely,Somewhat or not too closely,,No,1.0,,Yes,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,No,,Yes,,,,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,No,Yes,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,Catholic,Catholic,,,Female,Latino women,,Suburbs,Suburbs,English,California,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,Version 5,,2.99254965782166,Non-white,No,All others,,,,No,,,
8840.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,,Complete,,,No,,9.0,Yes,,,No,,,,Approve,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Very closely,Extremely or very closely,,No,4.0,,Yes,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,,No,,,,,,,,,,,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,No,No,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,,,,West,Protestant/Other Non-Catholic Christian,Other christian,,,Male,Black men,,Suburbs,Suburbs,English,California,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,Version 5,,0.608982801437378,Non-white,No,All others,,,,No,,,
8839.0,Jerry Brown,A Democratic candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,Yes,,,Yes,Both regular land-line and cell phone service,,No,,,,Approve,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Somewhat closely,Somewhat or not too closely,,No,3.0,,Yes,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,No,Yes,No,,,,,,,,,,,,,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,No,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,National questionnaire,Black,Black,,,,West,Protestant/Other Non-Catholic Christian,Other christian,,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English,California,,Omit,Omit,Telephone survey,,,,,,,Version 5,,3.71891355514526,Non-white,No,All others,,,,No,,,
8837.0,Jerry Brown,A Democratic candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,No,,,Yes,Both regular land-line and cell phone service,,Omit,,,,Omit,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Very closely,Extremely or very closely,,No,3.0,,Yes,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,No,Yes,Yes,,,,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Omit,Omit,Liberal,,Liberal Democrats,Liberal Democrats,Other,White,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,Something else,Other,,,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,5.60213327407837,Non-white,No,All others,,,,No,,,
8836.0,Jerry Brown,A Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,No,,,Yes,Both regular land-line and cell phone service,,No,,,,Approve,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,No,5.0,,Yes,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Omit,No,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,West,None,None,None,,Male,White men,,Suburbs,Suburbs,English,California,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,Version 5,,1.67753839492798,White none,No,All others,,,,No,All others,,
8835.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,,,No,Only regular land-line phone service,,No,,,,Approve,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,4.0,,Yes,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Male,White men,,Suburbs,Suburbs,English,California,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,2.07129883766174,White Catholics,No,All others,,,,No,All others,,
8834.0,Jerry Brown,A Democratic candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,Yes,,,No,Only regular land-line phone service,,Yes,,,,Approve,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Not too closely,Somewhat or not too closely,,No,4.0,,Yes,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,No,Omit,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,2.67488598823547,White Catholics,No,White Born-again/Evangelical Christians,,,,No,All others,,
8833.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,,,Yes,Both regular land-line and cell phone service,,Omit,,,,Approve,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Very closely,Extremely or very closely,,No,4.0,,Yes,,,,,,,,,,,,,Omit,Yes,No,,,,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Omit,Omit,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,West,Jewish,Jewish,Jewish,,Female,White women,,Suburbs,Suburbs,English,California,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,0.921175539493561,White Jewish,,All others,,,,No,All others,,
8829.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,,,,Complete,,,,,9.0,,,,,Omit,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,No,Better than life today,,Legal,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Other,National questionnaire,Other,Other,Gotten better,,,West,,,,Yes,Male,All other races,,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,1.43206965923309,,No,,,,,,,,
8828.0,Jerry Brown,A Democratic candidate,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,All others,All others,,,,Complete,,,,,9.0,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,,,,,3.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,No,About the same,,Legal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Democratic Men,Non-White Democrats,,,Liberal,,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,Asian,Gotten better,,,West,,,,Yes,Male,All other races,,"Cities over 500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,7.1400990486145,,No,,,,,,,,
8826.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,9.0,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,About the same,,Legal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Gotten worse,,,West,,,,Yes,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Generally going in the right direction,,,,Version 4,,0.974451303482056,,No,,,,,,,,
8825.0,Jerry Brown,A Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,,,,Complete,,,,,9.0,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Omit,,,,,,3.0,Omit,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,No,Better than life today,,Legal,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,,,,,,,Other,Other,National questionnaire,Other,Other,Gotten better,,,West,,,,Yes,Male,All other races,,"Cities over 500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Omit,,,,Version 4,,0.723322510719299,,No,,,,,,,,
8823.0,Jerry Brown,A Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Omit,,,,,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,,,,,,,,,,,,Yes,Better than life today,,Legal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,Gotten better,,,West,,,,No,Male,Latino men,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,1.76716232299805,,No,,,,,,,,
8820.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,,,,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,,Favorable,Unfavorable,,,,,,5.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999",,,,,,,Better than life today,,Legal,,,,,,,,,,45+,65+,,Democrat,,,Democrat,Democratic Men,,,,Liberal,,Liberal Democrats,Liberal Democrats,,,National questionnaire,,,Gotten worse,,,West,,,,Yes,Male,,,Suburbs,Suburbs,,California,,,,Telephone survey,,,Generally going in the right direction,,,,Version 4,,0.454079240560532,,No,,,,,,,,
8819.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,,,,,2.0,Omit,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,No,About the same,,Omit,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,,,,,,,Other,Other,National questionnaire,Other,Other,Stayed about the same,,,West,,,,Yes,Female,All other races,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,0.577409625053406,,No,,,,,,,,
8818.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,Worse than life today,,Legal,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Gotten worse,,,West,,,,Yes,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,1.28045809268951,,No,,,,,,,,
8817.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,5.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Better than life today,,Legal,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,Yes,Male,White men,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Generally going in the right direction,,,,Version 4,,0.880830824375153,,No,,,,,,,,
8815.0,Jerry Brown,A Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,5.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,Better than life today,,Illegal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Gotten better,,,West,,,,No,Male,White men,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Generally going in the right direction,,,,Version 4,,0.838770091533661,,No,,,,,,,,
66442.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 1,30.0,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,About the same,,Illegal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,26.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,Yes,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,0.473998218774796,,No,,,,,,,,
8813.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,,,,,2.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,Stayed about the same,,,West,,,,Yes,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Omit,,,,Version 4,,0.667855620384216,,No,,,,,,,,
8812.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,,,,No,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,,,,,1.0,Government should do more to solve problems,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,No,Male,White men,,Rural,Small Cities/Rural,English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,0.692431211471558,,No,,,,,,,,
8811.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,4.0,Omit,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,Omit,,Legal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,No,Male,White men,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Omit,,,,Version 4,,0.839018940925598,,No,,,,,,,,
8810.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,9.0,,,,,Yes,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Omit,,,,,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,About the same,,Legal,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,Gotten better,,,West,,,,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,2.56091618537903,,No,,,,,,,,
8809.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,9.0,,,,,Yes,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,,,,,2.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,No,Better than life today,,Legal,,,,,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,Gotten worse,,,West,,,,Yes,Male,Black men,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Generally going in the right direction,,,,Version 4,,0.515588402748108,,No,,,,,,,,
8808.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,,,,,2.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,,,,,,,,,,,,Yes,Worse than life today,,Illegal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,Gotten worse,,,West,,,,Yes,Female,Latino women,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,1.64877867698669,,No,,,,,,,,
8806.0,Jerry Brown,A Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,About the same,,Legal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,Yes,Male,White men,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Generally going in the right direction,,,,Version 4,,2.39686250686646,,No,,,,,,,,
8805.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,,,,,,Yes,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,,,,,2.0,Omit,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,Yes,About the same,,Illegal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,Gotten worse,,,West,,,,No,Female,Latino women,,Suburbs,Suburbs,English,California,,,,Telephone survey,,,Generally going in the right direction,,,,Version 4,,0.824389338493347,,No,,,,,,,,
