ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONMONUMENTS,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVREP2,FORTRUMPG,GEOCODE,GOVVA17,GUNOWNER12,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME17,INCWHITE,ISSUE17VA,LATINO,MARRIED,MCAULIFFEAPP,MCAULIFFEAPP2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL17VA,RACERELGILLESPIE,RACERELNORTHAM,REGION,SEX,SEXBYRACE,SEXWED,STANUM,STECONBETVA,SUBURBWHITE,TELEPOLL,TIME17,TIME17MONTH,TIME17WEEK,TRUMP2,TRUMP4,VERSION,WEIGHT,WHNCLINC,WHTEVANG
224718.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,4.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,105.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 4,0.963879227638245,,
224719.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,4.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,105.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 4,0.963879227638245,,
224720.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,2.0,Ed Gillespie,,,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,,76.0,,,White,White,State questionnaire,White,White,White,,,,South,Male,White men,, Virginia,,,Election day exit poll,,,,,,Version 2,0.970744490623474,,
224721.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,2.0,Removed,,,,,,Unfavorable,Unfavorable,Donald Trump was not a factor,3.0,Ralph Northam,Yes,,,,,,,,Health care,No,No,Strongly approve,Strongly or somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,114.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,White men,Non married men, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 1,0.914440512657166,,All others
224722.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,,,,2.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,76.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,0.578642129898071,,
224723.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,,,,2.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,76.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,0.578642129898071,,
224724.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Yes,Call 2,3.0,Removed,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,3.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Omit,No,No,Somewhat disapprove,Strongly or somewhat disapprove,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,100.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,Black women,Non married women, Virginia,Getting worse,Other,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat disapprove,Somewhat disapprove,Version 3,0.823246538639069,No,All others
224725.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Yes,Call 2,7.0,Left in place,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,To express opposition to Donald Trump,4.0,Ralph Northam,No,,,,,,,,Taxes,No,No,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,11.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,Black women,Non married women, Virginia,Getting worse,Other,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Somewhat disapprove,Version 1,0.220841333270073,No,All others
224728.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 2,3.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,To express opposition to Donald Trump,3.0,Ralph Northam,Yes,,,,,,,,Gun policy,No,No,Strongly approve,Strongly or somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,103.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Neither of them,Only Ralph Northam or neither of them,Only Ed Gillespie or neither of them,South,Female,White women,Non married women, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.678172409534454,,All others
224729.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,6.0,Left in place,High school or less,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Favorable,To express support for Donald Trump,5.0,Ed Gillespie,Yes,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Gun policy,No,,Somewhat approve,Strongly or somewhat approve,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,8.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 1,1.05856966972351,Yes,White Born-again/Evangelical Christians
224730.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,3.0,Removed,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Donald Trump was not a factor,3.0,Ralph Northam,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Health care,No,Yes,Strongly approve,Strongly or somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,100.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,White women,Married women, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.707456946372986,No,All others
224731.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Yes,Call 2,7.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Unfavorable,Favorable,Donald Trump was not a factor,4.0,Ed Gillespie,Yes,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Health care,No,Yes,Somewhat disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,11.0,Conservative Republicans,Mod./Liberal Republicans,Black,Black,State questionnaire,Black,Non-white,Black,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,Black men,Married men, Virginia,Staying about the same,Other,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat approve,Somewhat approve,Version 1,0.250771939754486,No,All others
224732.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Yes,Call 2,7.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Unfavorable,Favorable,Donald Trump was not a factor,4.0,Ed Gillespie,Yes,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Health care,No,Yes,Somewhat disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,11.0,Conservative Republicans,Mod./Liberal Republicans,Black,Black,State questionnaire,Black,Non-white,Black,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,Black men,Married men, Virginia,Staying about the same,Other,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat approve,Somewhat approve,Version 1,0.250771939754486,No,All others
224733.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,2.0,Removed,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Unfavorable,To express opposition to Donald Trump,3.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,No,Yes,Somewhat approve,Strongly or somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,114.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,White women,Married women, Virginia,Getting worse,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,0.938988327980042,No,All others
224734.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,No,Call 2,3.0,Removed,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,To express support for Donald Trump,3.0,Ralph Northam,No,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Omit,No,No,Omit,Omit,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,,103.0,,,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,All other races,Non married women, Virginia,Getting worse,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.793345630168915,No,All others
224735.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,3.0,Left in place,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,Omit,Unfavorable,Donald Trump was not a factor,3.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,100.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Omit,Omit,Omit,South,Male,White men,, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Omit,Omit,Version 3,0.738957941532135,No,All others
224738.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 2,3.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Favorable,Donald Trump was not a factor,3.0,Ed Gillespie,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Health care,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,103.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 3,0.974594414234161,No,White Born-again/Evangelical Christians
224740.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,6.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Omit,5.0,Ralph Northam,Yes,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,No,Yes,Somewhat approve,Strongly or somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,8.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,White women,Married women, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,0.628758907318115,Yes,White Born-again/Evangelical Christians
224741.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,No,Call 2,3.0,Removed,,,,,,Favorable,Unfavorable,Donald Trump was not a factor,3.0,Cliff Hyra,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Taxes,No,Yes,Strongly approve,Strongly or somewhat approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,100.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,Black men,Married men, Virginia,Staying about the same,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.458014130592346,No,All others
224742.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,No,Call 2,3.0,Removed,,,,,,Favorable,Unfavorable,Donald Trump was not a factor,3.0,Cliff Hyra,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Taxes,No,Yes,Strongly approve,Strongly or somewhat approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,100.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,Black men,Married men, Virginia,Staying about the same,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.458014130592346,No,All others
224743.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,All others,All others,Complete,No,Call 2,8.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,,,,,,,,Gun policy,No,No,Somewhat approve,Strongly or somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,All others,Moderate,84.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,Other,Non-white,Other,Neither of them,Only Ralph Northam or neither of them,Only Ed Gillespie or neither of them,South,Female,All other races,Non married women, Virginia,Staying about the same,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,1.29474711418152,No,All others
224745.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,2.0,Left in place,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,Favorable,Unfavorable,To express opposition to Donald Trump,3.0,Ralph Northam,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Gun policy,No,Yes,Strongly approve,Strongly or somewhat approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,114.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,White men,Married men, Virginia,Getting better,,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,0.980798721313477,No,White Born-again/Evangelical Christians
224750.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 2,10.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Immigration,Yes,No,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,55.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,Latino women,Non married women, Virginia,Getting better,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.728557348251343,No,All others
224751.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 2,3.0,Removed,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Favorable,Donald Trump was not a factor,3.0,Ed Gillespie,Yes,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Taxes,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,103.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Married men, Virginia,Getting worse,,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.974594414234161,No,White Born-again/Evangelical Christians
224753.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,White 65+,Complete,No,Call 2,6.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,5.0,Ralph Northam,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,Yes,Yes,Strongly approve,Strongly or somewhat approve,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,8.0,Liberal Democrats,Liberal Democrats,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,Latino men,Married men, Virginia,Staying about the same,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,0.656755685806274,No,All others
224754.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,No,Call 2,8.0,Removed,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Gun policy,Yes,No,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,84.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,Latino men,Non married men, Virginia,Getting worse,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,1.45053780078888,No,All others
224755.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,2.0,Removed,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Unfavorable,To express opposition to Donald Trump,3.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Strongly approve,Strongly or somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,114.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,White women,Married women, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,0.938988327980042,No,All others
224756.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 2,10.0,Removed,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Immigration,Yes,No,Somewhat disapprove,Strongly or somewhat disapprove,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,55.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,Latino men,Non married men, Virginia,Staying about the same,Other,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Somewhat disapprove,Version 3,0.760997891426086,No,All others
224758.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Yes,Call 2,7.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Unfavorable,Favorable,Donald Trump was not a factor,4.0,Ed Gillespie,Yes,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Health care,No,Yes,Somewhat disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,11.0,Conservative Republicans,Mod./Liberal Republicans,Black,Black,State questionnaire,Black,Non-white,Black,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,Black men,Married men, Virginia,Staying about the same,Other,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat approve,Somewhat approve,Version 1,0.250771939754486,No,All others
224759.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,No,Call 2,3.0,Removed,,,,,,Favorable,Unfavorable,To express opposition to Donald Trump,3.0,Ralph Northam,No,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Taxes,No,No,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,103.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,Black men,Non married men, Virginia,Getting better,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.96429967880249,,All others
224764.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 2,3.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Donald Trump was not a factor,3.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,No,Somewhat disapprove,Strongly or somewhat disapprove,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,103.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Female,Black women,Non married women, Virginia,Staying about the same,Other,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.846436619758606,No,All others
